,user,uservec,itemid,itemvec,userid
155,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
156,0.80.40.00.40.10.0,[0.8 0.4 0.  0.4 0.1 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],45
157,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
158,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
159,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
160,0.80.50.10.10.20.0,[0.8 0.5 0.1 0.1 0.2 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],70
161,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
162,0.80.40.10.00.30.0,[0.8 0.4 0.1 0.  0.3 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],29
163,0.80.00.00.10.00.6,[0.8 0.  0.  0.1 0.  0.6],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],137
164,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],1
165,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],1
166,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
167,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],1
168,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],2
169,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
170,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
171,0.80.20.20.00.50.0,[0.8 0.2 0.2 0.  0.5 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],155
172,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],1
173,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
174,0.70.00.00.00.10.7,[0.7 0.  0.  0.  0.1 0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],156
175,0.80.10.20.00.00.5,[0.8 0.1 0.2 0.  0.  0.5],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],275
176,0.80.00.00.60.00.1,[0.8 0.  0.  0.6 0.  0.1],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],208
177,0.80.00.60.00.10.0,[0.8 0.  0.6 0.  0.1 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],40
178,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
179,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
180,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
181,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
182,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
183,0.80.60.10.00.00.0,[0.8 0.6 0.1 0.  0.  0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],62
184,0.80.00.40.00.40.0,[0.8 0.  0.4 0.  0.4 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],55
185,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
186,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
187,0.90.40.00.10.40.0,[0.9 0.4 0.  0.1 0.4 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],83
188,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],4
189,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
190,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
191,0.80.60.10.00.10.0,[0.8 0.6 0.1 0.  0.1 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],10
192,0.80.50.20.00.00.0,[0.8 0.5 0.2 0.  0.  0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],194
193,0.80.10.00.00.00.6,[0.8 0.1 0.  0.  0.  0.6],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],105
194,0.80.00.00.60.20.0,[0.8 0.  0.  0.6 0.2 0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],16
195,0.80.00.00.10.60.0,[0.8 0.  0.  0.1 0.6 0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],6
196,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
197,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
198,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
199,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
200,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
201,0.80.70.10.00.00.0,[0.8 0.7 0.1 0.  0.  0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],223
202,0.70.00.70.00.10.0,[0.7 0.  0.7 0.  0.1 0. ],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],86
203,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],1
204,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],3
205,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
206,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],3,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],9
207,0.90.40.10.10.30.0,[0.9 0.4 0.1 0.1 0.3 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],12
208,0.80.00.00.60.10.0,[0.8 0.  0.  0.6 0.1 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],11
209,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
210,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
211,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
212,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
213,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
214,0.80.00.20.00.60.0,[0.8 0.  0.2 0.  0.6 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],38
215,0.80.50.10.10.30.0,[0.8 0.5 0.1 0.1 0.3 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],98
216,0.80.00.10.00.00.7,[0.8 0.  0.1 0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],241
217,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
218,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
219,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
220,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],2
221,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
222,0.80.00.00.10.00.6,[0.8 0.  0.  0.1 0.  0.6],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],137
223,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],3
224,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
225,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
226,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
227,0.80.60.00.00.10.0,[0.8 0.6 0.  0.  0.1 0. ],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],48
228,0.80.10.30.00.50.0,[0.8 0.1 0.3 0.  0.5 0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],117
229,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],2
230,0.90.40.20.00.30.0,[0.9 0.4 0.2 0.  0.3 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],116
231,0.80.20.00.60.10.0,[0.8 0.2 0.  0.6 0.1 0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],87
232,0.80.20.50.00.10.0,[0.8 0.2 0.5 0.  0.1 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],21
233,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],5
234,0.80.10.10.00.60.0,[0.8 0.1 0.1 0.  0.6 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],15
235,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
236,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
237,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
238,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
239,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
240,0.80.00.10.00.60.0,[0.8 0.  0.1 0.  0.6 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],17
241,0.80.00.00.00.20.6,[0.8 0.  0.  0.  0.2 0.6],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],174
242,0.80.60.00.10.00.0,[0.8 0.6 0.  0.1 0.  0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],39
243,0.80.00.00.10.00.7,[0.8 0.  0.  0.1 0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],239
244,0.80.10.30.00.50.0,[0.8 0.1 0.3 0.  0.5 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],117
245,0.70.00.00.00.10.7,[0.7 0.  0.  0.  0.1 0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],156
246,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
247,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
248,0.80.70.00.10.00.0,[0.8 0.7 0.  0.1 0.  0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],209
249,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],75
250,0.90.30.00.30.20.0,[0.9 0.3 0.  0.3 0.2 0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],79
251,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
252,0.80.00.10.00.10.6,[0.8 0.  0.1 0.  0.1 0.6],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],229
253,0.80.00.20.00.60.0,[0.8 0.  0.2 0.  0.6 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],38
254,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
255,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
256,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],5,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
257,0.80.00.00.10.70.0,[0.8 0.  0.  0.1 0.7 0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],73
258,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
259,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
260,0.80.00.20.00.50.0,[0.8 0.  0.2 0.  0.5 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],138
261,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
262,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
263,0.80.00.00.40.40.0,[0.8 0.  0.  0.4 0.4 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],25
264,0.70.10.00.70.00.0,[0.7 0.1 0.  0.7 0.  0. ],18,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],36
265,0.80.00.00.60.10.0,[0.8 0.  0.  0.6 0.1 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],11
266,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],1,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],1
267,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],2
268,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
269,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
270,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],1
271,0.80.00.00.50.30.0,[0.8 0.  0.  0.5 0.3 0. ],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],24
272,0.90.20.40.00.30.0,[0.9 0.2 0.4 0.  0.3 0. ],17,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],111
273,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
274,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],3
275,0.80.20.00.20.50.0,[0.8 0.2 0.  0.2 0.5 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],101
276,0.80.60.00.10.00.0,[0.8 0.6 0.  0.1 0.  0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],39
277,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
278,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
279,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],5
280,0.80.00.00.50.30.0,[0.8 0.  0.  0.5 0.3 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],24
281,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],4,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
282,0.80.10.00.40.30.0,[0.8 0.1 0.  0.4 0.3 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],61
283,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
284,0.90.40.20.00.30.0,[0.9 0.4 0.2 0.  0.3 0. ],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],116
285,0.80.00.60.00.10.0,[0.8 0.  0.6 0.  0.1 0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],40
286,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],13,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],1
287,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],5
288,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
289,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
290,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
291,0.80.10.00.60.00.0,[0.8 0.1 0.  0.6 0.  0. ],12,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],20
292,0.80.60.10.00.10.0,[0.8 0.6 0.1 0.  0.1 0. ],16,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],10
293,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],15,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
294,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],14,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
295,0.80.10.00.60.00.0,[0.8 0.1 0.  0.6 0.  0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],20
296,0.80.00.00.60.10.0,[0.8 0.  0.  0.6 0.1 0. ],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],11
297,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],9
298,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
299,0.80.00.00.00.10.7,[0.8 0.  0.  0.  0.1 0.7],11,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],187
300,0.80.20.00.60.10.0,[0.8 0.2 0.  0.6 0.1 0. ],8,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],87
301,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],2,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
302,0.80.00.00.10.60.0,[0.8 0.  0.  0.1 0.6 0. ],19,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],6
303,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],6,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
304,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
305,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],9,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
306,0.80.30.50.00.00.0,[0.8 0.3 0.5 0.  0.  0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],130
307,0.70.00.00.10.00.7,[0.7 0.  0.  0.1 0.  0.7],7,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],170
308,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],10,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],1
309,0.90.40.30.00.10.0,[0.9 0.4 0.3 0.  0.1 0. ],0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],168
